Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Part des 30-44 ans 2019
29173;Plonéis;22.8
29174;Plonéour-Lanvern;18.6
29175;Plonévez-du-Faou;13.2
29176;Plonévez-Porzay;18.1
29177;Plouarzel;17.7
29178;Ploudalmézeau;17.3
29179;Ploudaniel;19.6
29180;Ploudiry;23.8
29181;Plouédern;19.9
29182;Plouégat-Guérand;20.1
29183;Plouégat-Moysan;20.8
29184;Plouénan;18.7
29185;Plouescat;13.6
29186;Plouezoc'h;15.6
29187;Plougar;19.6
29188;Plougasnou;9.4
29189;Plougastel-Daoulas;16.2
29190;Plougonvelin;16.4
29191;Plougonven;17.7
29192;Plougoulm;18.6
29193;Plougourvest;19.7
29195;Plouguerneau;16.5
29196;Plouguin;20.3
29197;Plouhinec;10.9
29198;Plouider;18.2
29199;Plouigneau;17.5
29201;Ploumoguer;19.2
29202;Plounéour-Ménez;19.5
29204;Plounéventer;23.9
29205;Plounévézel;18.1
29206;Plounévez-Lochrist;18.8
29207;Plourin-lès-Morlaix;15.6
29208;Plourin;19.6
29209;Plouvien;19.9
29210;Plouvorn;17.9
29211;Plouyé;14.9
29212;Plouzané;17.5
29213;Plouzévédé;23
29214;Plovan;16.3
29215;Plozévet;13.8
29216;Pluguffan;19
29217;Pont-Aven;13.4
29218;Pont-Croix;11.6
29220;Pont-l'Abbé;13.1
29221;Porspoder;13.1
29222;Port-Launay;16.8
29224;Pouldergat;16.7
29225;Pouldreuzic;18.3
29226;Poullan-sur-Mer;15.2
29227;Poullaouen;12.2
29228;Primelin;7.2
29229;Quéménéven;18.5
29230;Querrien;16.5
29232;Quimper;17
29233;Quimperlé;18.4
29234;Rédené;21.1
29235;Le Relecq-Kerhuon;18.3
29236;Riec-sur-Bélon;14.2
29237;La Roche-Maurice;18
29238;Roscanvel;12.8
29239;Roscoff;12
29240;Rosnoën;21.8
29241;Rosporden;17.7
29243;Saint-Coulitz;23.2
29244;Saint-Derrien;27.4
29245;Saint-Divy;20.1
29246;Saint-Eloy;25.6
29247;Saint-Évarzec;17
29248;Saint-Frégant;24.1
29249;Saint-Goazec;17.1
29250;Saint-Hernin;16.2
29251;Saint-Jean-du-Doigt;15.3
29252;Saint-Jean-Trolimon;16.2
29254;Saint-Martin-des-Champs;14.8
29255;Saint-Méen;25.7
29256;Saint-Nic;16.3
29257;Saint-Pabu;16.2
29259;Saint-Pol-de-Léon;13.9
29260;Saint-Renan;18.9
29261;Saint-Rivoal;20.6
29262;Saint-Sauveur;22.8
29263;Saint-Ségal;23.9
29264;Saint-Servais;25
29265;Sainte-Sève;19.8
29266;Saint-Thégonnec Loc-Eguiner;20.5
29267;Saint-Thois;19.5
29268;Saint-Thonan;27.2
29269;Saint-Thurien;19.7
29270;Saint-Urbain;22
29271;Saint-Vougay;18.4
29272;Saint-Yvi;21.2
29273;Santec;16.2
29274;Scaër;16.4
29275;Scrignac;13.3
29276;Sibiril;16.1
29277;Sizun;19.9
29278;Spézet;14.6
29279;Taulé;18.2
29280;Telgruc-sur-Mer;17.8
29281;Tourch;20.2
29282;Trébabu;15.1
29284;Treffiagat;11.9
29285;Tréflaouénan;22.1
29286;Tréflévénez;15.3
29287;Tréflez;21.2
29288;Trégarantec;25.1
29289;Trégarvan;11.8
29290;Tréglonou;22.4
29291;Trégourez;17.7
29292;Tréguennec;13.9
29293;Trégunc;13.8
29294;Le Tréhou;23.8
29295;Trémaouézan;22.7
29296;Tréméoc;23.3
29297;Tréméven;20.8
29298;Tréogat;20.1
29299;Tréouergat;22.8
29300;Le Trévoux;22
29301;Trézilidé;24
29302;Pont-de-Buis-lès-Quimerch;21.2
2A001;Afa;19.5
2A004;Ajaccio;20.3
2A006;Alata;19.8
2A008;Albitreccia;14.4
2A011;Altagène;15.4
2A014;Ambiegna;16.2
2A017;Appietto;19.8
2A018;Arbellara;15
2A019;Arbori;16.4
2A021;Argiusta-Moriccio;19.5
2A022;Arro;10
2A024;Aullène;18.2
2A026;Azilone-Ampaza;17.4
2A027;Azzana;11.1
2A028;Balogna;18.6
2A031;Bastelica;13.1
2A032;Bastelicaccia;19.5
2A035;Belvédère-Campomoro;22.4
2A038;Bilia;11.5
2A040;Bocognano;14.8
2A041;Bonifacio;17.7
2A048;Calcatoggio;15.2
2A056;Campo;17.3
2A060;Cannelle;15.4
2A061;Carbini;12.5
2A062;Carbuccia;17.9
2A064;Cardo-Torgia;9.4
2A065;Cargèse;18.6
2A066;Cargiaca;10.5
2A070;Casaglione;13.2
2A071;Casalabriva;23.5
2A085;Cauro;18.1
2A089;Ciamannacce;12.8
2A090;Coggia;13.1
2A091;Cognocoli-Monticchi;10.5
2A092;Conca;18.6
2A094;Corrano;12.5
2A098;Coti-Chiavari;12.6
2A099;Cozzano;18.2
2A100;Cristinacce;14.9
2A103;Cuttoli-Corticchiato;15.4
2A104;Eccica-Suarella;20.3
2A108;Évisa;11.7
2A114;Figari;21.3
2A115;Foce;18
2A117;Forciolo;11.1
2A118;Fozzano;18.4
2A119;Frasseto;11.7
2A127;Giuncheto;12.8
2A128;Granace;12.5
2A129;Grossa;16.3
2A130;Grosseto-Prugna;19.3
2A131;Guagno;9.1
2A132;Guargualé;12.4
2A133;Guitera-les-Bains;17.2
2A139;Lecci;25.1
2A141;Letia;8
2A142;Levie;14.3
2A144;Lopigna;11.7
2A146;Loreto-di-Tallano;11.3
2A154;Marignana;16
2A158;Mela;3.4
2A160;Moca-Croce;14
2A163;Monacia-d'Aullène;15.6
2A174;Murzo;14.9
2A181;Ocana;17.9
2A186;Olivese;9
2A189;Olmeto;16.2
2A191;Olmiccia;14.8
2A196;Orto;9.1
2A197;Osani;14.1
2A198;Ota;15.8
2A200;Palneca;9
2A203;Partinello;10.5
2A204;Pastricciola;12.5
2A209;Peri;20
2A211;Petreto-Bicchisano;13.1
2A212;Piana;13.6
2A215;Pianottoli-Caldarello;18.1
2A228;Pietrosella;19.5
2A232;Pila-Canale;17.8
2A240;Poggiolo;6.5
2A247;Porto-Vecchio;20.8
2A249;Propriano;18.8
2A253;Quasquara;5.9
2A254;Quenza;14.5
2A258;Renno;15
2A259;Rezza;12.9
2A262;Rosazia;14
2A266;Salice;4.5
2A268;Sampolo;8.8
2A269;Sari-Solenzara;16.7
2A270;Sari-d'Orcino;19
2A271;Sarrola-Carcopino;22.6
2A272;Sartène;17.8
2A276;Serra-di-Ferro;19.4
2A278;Serra-di-Scopamène;15.7
2A279;Serriera;15.8
2A282;Soccia;13.1
2A284;Sollacaro;14.2
2A285;Sorbollano;7.7
2A288;Sotta;18.2
2A295;Sant'Andréa-d'Orcino;16.7
2A300;San-Gavino-di-Carbini;17.8
2A308;Sainte-Lucie-de-Tallano;12
2A310;Santa-Maria-Figaniella;19
2A312;Santa-Maria-Siché;13.4
2A322;Tasso;17.2
2A323;Tavaco;24.4
2A324;Tavera;17.8
2A326;Tolla;12.6
2A330;Ucciani;15.5
2A331;Urbalacone;15.3
2A336;Valle-di-Mezzana;20.8
2A345;Vero;20.9
2A348;Vico;14.7
2A349;Viggianello;18.9
2A351;Villanova;21.3
2A357;Zérubia;24
2A358;Zévaco;25
2A359;Zicavo;10.4
2A360;Zigliara;8.6
2A362;Zonza;19.1
2A363;Zoza;15.2
2B002;Aghione;19.8
2B003;Aiti;12
2B005;Alando;13.8
2B007;Albertacce;8.1
2B009;Aléria;20.4
2B010;Algajola;19.7
2B012;Altiani;14.9
2B013;Alzi;28
2B015;Ampriani;24
2B016;Antisanti;20.8
2B020;Aregno;22.3
2B023;Asco;13.9
2B025;Avapessa;9.8
2B029;Barbaggio;22
2B030;Barrettali;6.8
2B033;Bastia;21.5
2B034;Belgodère;21.6
2B036;Bigorno;6.7
2B037;Biguglia;21.9
2B039;Bisinchi;11.4
2B042;Borgo;22.6
2B043;Brando;14.6
2B045;Bustanico;15.4
2B046;Cagnano;11.6
2B047;Calacuccia;15.3
2B049;Calenzana;21.8
2B050;Calvi;21.1
2B051;Cambia;10.8
2B052;Campana;0
2B053;Campi;14.3
2B054;Campile;7
2B055;Campitello;10.3
2B057;Canale-di-Verde;14.3
2B058;Canari;14.2
2B059;Canavaggia;19.4
2B063;Carcheto-Brustico;18.8
2B067;Carpineto;3
2B068;Carticasi;3.7
2B069;Casabianca;14.7
2B072;Casalta;17
2B073;Casamaccioli;12.4
2B074;Casanova;21.4
2B075;Casevecchie;10
2B077;Castellare-di-Casinca;20.7
2B078;Castellare-di-Mercurio;17.9
2B079;Castello-di-Rostino;18.2
2B080;Castifao;9
2B081;Castiglione;4.7
2B082;Castineta;4.9
2B083;Castirla;8.2
2B084;Cateri;21.7
2B086;Centuri;9.5
2B087;Cervione;18
2B088;Chiatra;15.3
2B093;Corbara;15.4
2B095;Corscia;8.7
2B096;Corte;14
2B097;Costa;21.6
2B101;Croce;15.4
2B102;Crocicchia;13.8
2B105;Erbajolo;17.6
2B106;Érone;25
2B107;Ersa;11.8
2B109;Farinole;20.2
2B110;Favalello;20.9
2B111;Felce;1.9
2B112;Feliceto;18.6
2B113;Ficaja;5.4
2B116;Focicchia;3.6
2B120;Furiani;19.6
2B121;Galéria;21.2
2B122;Gavignano;16.9
2B123;Ghisonaccia;20.1
2B124;Ghisoni;8.4
2B125;Giocatojo;21.6
2B126;Giuncaggio;17.6
2B134;L'Île-Rousse;17
2B135;Isolaccio-di-Fiumorbo;10.3
2B136;Lama;11.6
2B137;Lano;8.7
2B138;Lavatoggio;16.1
2B140;Lento;7.7
2B143;Linguizzetta;15.3
2B145;Loreto-di-Casinca;15.7
2B147;Lozzi;10.2
2B148;Lucciana;22.5
2B149;Lugo-di-Nazza;13.1
2B150;Lumio;16
2B152;Luri;15.2
2B153;Manso;10.4
2B155;Matra;8.7
2B156;Mausoléo;19.2
2B157;Mazzola;3.6
2B159;Meria;13.6
2B161;Moïta;10.8
2B162;Moltifao;16.9
2B164;Monacia-d'Orezza;16
2B165;Moncale;21.7
2B166;Monte;21.3
2B167;Montegrosso;13.9
2B168;Monticello;18.7
2B169;Morosaglia;17
2B170;Morsiglia;10.8
2B171;Muracciole;20.6
2B172;Murato;14.3
2B173;Muro;13.2
2B175;Nessa;13.6
2B176;Nocario;6.6
2B177;Noceta;4.8
2B178;Nonza;15.1
2B179;Novale;13.3
2B180;Novella;10.3
2B182;Occhiatana;15.6
2B183;Ogliastro;22.3
2B184;Olcani;16.1
2B185;Oletta;17.2
2B187;Olmeta-di-Capocorso;9
2B188;Olmeta-di-Tuda;21.4
2B190;Olmi-Cappella;16.4
2B192;Olmo;17.8
2B193;Omessa;19.9
2B194;Ortale;15.4
2B195;Ortiporio;14.4
2B199;Palasca;17.4
2B201;Pancheraccia;16.2
2B202;Parata;8.7
2B205;Patrimonio;20.2
2B206;Penta-Acquatella;11.4
2B207;Penta-di-Casinca;19
2B208;Perelli;8.2
2B210;Pero-Casevecchie;7
2B213;Pianello;10.2
2B214;Piano;5.3
2B216;Piazzali;15.8
2B217;Piazzole;16.7
2B218;Piedicorte-di-Gaggio;15.5
2B219;Piedicroce;22
2B220;Piedigriggio;14.5
2B221;Piedipartino;6.2
2B222;Pie-d'Orezza;5.3
2B223;Pietralba;16.9
2B224;Pietracorbara;15.1
2B225;Pietra-di-Verde;7.1
2B226;Pietraserena;11.9
2B227;Pietricaggio;9.1
2B229;Pietroso;15.1
2B230;Piève;9.2
2B231;Pigna;16.8
2B233;Pino;9.1
2B234;Piobetta;0
2B235;Pioggiola;14.3
2B236;Poggio-di-Nazza;14.2
2B238;Poggio-di-Venaco;15.4
2B239;Poggio-d'Oletta;15
2B241;Poggio-Marinaccio;6.5
2B242;Poggio-Mezzana;17.1
2B243;Polveroso;19
2B244;Popolasca;19
2B245;Porri;6.8
2B246;La Porta;10.4
2B248;Prato-di-Giovellina;0
2B250;Prunelli-di-Casacconi;15.9
2B251;Prunelli-di-Fiumorbo;18
2B252;Pruno;12
2B255;Quercitello;2.3
2B256;Rapaggio;16
2B257;Rapale;13.2
2B260;Riventosa;18.6
2B261;Rogliano;15.1
2B263;Rospigliani;11.6
2B264;Rusio;7
2B265;Rutali;16.1
2B267;Saliceto;13.3
2B273;Scata;13
2B274;Scolca;10.8
2B275;Sermano;12.7
2B277;Serra-di-Fiumorbo;11.9
2B280;Silvareccio;15.1
2B281;Sisco;16.4
2B283;Solaro;14.9
2B286;Sorbo-Ocagnano;17.3
2B287;Sorio;11.8
2B289;Soveria;16.2
2B290;Speloncato;15.4
2B291;Stazzona;2.9
2B292;Sant'Andréa-di-Bozio;4.1
2B293;Sant'Andréa-di-Cotone;14.5
2B296;Sant'Antonino;13.1
2B297;San-Damiano;20.3
2B298;Saint-Florent;16.1
2B299;San-Gavino-d'Ampugnani;10.5
2B301;San-Gavino-di-Tenda;15.8
2B302;San-Giovanni-di-Moriani;11.7
2B303;San-Giuliano;18.5
2B304;San-Lorenzo;16.9
2B305;San-Martino-di-Lota;17.8
2B306;Santa-Lucia-di-Mercurio;12.4
2B307;Santa-Lucia-di-Moriani;17.1
2B309;Santa-Maria-di-Lota;16.3
2B311;Santa-Maria-Poggio;19.2
2B313;San-Nicolao;15.9
2B314;Santo-Pietro-di-Tenda;12.4
2B315;Santo-Pietro-di-Venaco;21
2B316;Santa-Reparata-di-Balagna;17.5
2B317;Santa-Reparata-di-Moriani;11.7
2B318;Taglio-Isolaccio;15.6
2B319;Talasani;19.8
2B320;Tallone;14.2
2B321;Tarrano;0
2B327;Tomino;12.2
2B328;Tox;17.7
2B329;Tralonca;14.4
2B332;Urtaca;17.2
2B333;Vallecalle;19.6
2B334;Valle-d'Alesani;11
2B335;Valle-di-Campoloro;21.1
2B337;Valle-di-Rostino;6.9
2B338;Valle-d'Orezza;13.8
2B339;Vallica;7.7
2B340;Velone-Orneto;22.2
2B341;Venaco;14.1
2B342;Ventiseri;20.8
2B343;Venzolasca;19.9
2B344;Verdèse;14.3
2B346;Vescovato;19.5
2B347;Vezzani;9.1
2B350;Vignale;13.2
2B352;Ville-di-Paraso;17.4
2B353;Ville-di-Pietrabugno;16.2
2B354;Vivario;13.1
2B355;Volpajola;15
2B356;Zalana;4.8
2B361;Zilia;20.2
2B364;Zuani;13.9
2B365;San-Gavino-di-Fiumorbo;11.3
2B366;Chisa;8
30001;Aigaliers;13.6
30002;Aigremont;17.8
30003;Aigues-Mortes;16
30004;Aigues-Vives;20.7
30005;Aiguèze;20.1
30006;Aimargues;22.1
30007;Alès;14.8
30008;Allègre-les-Fumades;17.6
30009;Alzon;15.1
30010;Anduze;13.1
30011;Les Angles;14.7
30012;Aramon;18.6
30013;Argilliers;19.3
30014;Arpaillargues-et-Aureillac;17.6
30015;Arphy;12.6
30016;Arre;16.3
30017;Arrigas;11
30018;Aspères;17.3
30019;Aubais;18.2
30020;Aubord;17.5
30021;Aubussargues;14.2
30022;Aujac;15.2
30023;Aujargues;15.1
30024;Aulas;16.4
30025;Aumessas;14
30026;Avèze;14.2
30027;Bagard;15.6
30028;Bagnols-sur-Cèze;16.2
30029;Barjac;13.7
30030;Baron;20
30031;La Bastide-d'Engras;13.2
30032;Beaucaire;17.7
30033;Beauvoisin;24.2
30034;Bellegarde;20.3
30035;Belvézet;14.6
30036;Bernis;18.4
30037;Bessèges;13.2
30038;Bez-et-Esparon;11.1
30039;Bezouce;18.4
30040;Blandas;10.8
30041;Blauzac;14.8
30042;Boisset-et-Gaujac;16.2
30043;Boissières;16.3
30044;Bonnevaux;22.5
30045;Bordezac;14.6
30046;Boucoiran-et-Nozières;21.6
30047;Bouillargues;16.4
30048;Bouquet;16.2
30049;Bourdic;13.2
30050;Bragassargues;19.2
30051;Branoux-les-Taillades;15
30052;Bréau-Mars;14.8
30053;Brignon;19.2
30054;Brouzet-lès-Quissac;18.9
30055;Brouzet-lès-Alès;16.5
30056;La Bruguière;19.6
30057;Cabrières;19.6
30058;La Cadière-et-Cambo;14.8
30059;Le Cailar;18.5
30060;Caissargues;14.5
30061;La Calmette;17.9
30062;Calvisson;20.2
30064;Campestre-et-Luc;14.2
30065;Canaules-et-Argentières;15.6
30066;Cannes-et-Clairan;20.9
30067;La Capelle-et-Masmolène;16.5
30068;Cardet;15.8
30069;Carnas;20.8
30070;Carsan;20.9
30071;Cassagnoles;22.1
30072;Castelnau-Valence;21.5
30073;Castillon-du-Gard;17.7
30074;Causse-Bégon;23.1
30075;Caveirac;15.4
30076;Cavillargues;14.5
30077;Cendras;13.5
30079;Chambon;15
30080;Chamborigaud;12.4
30081;Chusclan;17.7
30082;Clarensac;16.9
30083;Codognan;17.3
30084;Codolet;16.3
30085;Collias;19.3
30086;Collorgues;22.1
30087;Colognac;16.8
30088;Combas;19.1
30089;Comps;19.5
30090;Concoules;11.6
30091;Congénies;19.7
30092;Connaux;17.1
30093;Conqueyrac;15.6
30094;Corbès;15
30095;Corconne;20.6
30096;Cornillon;16.3
30097;Courry;11.8
30098;Crespian;23.7
30099;Cros;12.1
30100;Cruviers-Lascours;20.6
30101;Deaux;19.2
30102;Dions;16.8
30103;Domazan;18.1
30104;Domessargues;19.5
30105;Dourbies;11.4
30106;Durfort-et-Saint-Martin-de-Sossenac;16.8
30107;Estézargues;23.4
30108;L'Estréchure;9.6
30109;Euzet;18.3
30110;Flaux;15.7
30111;Foissac;17.5
30112;Fons;23.3
30113;Fons-sur-Lussan;13.1
30114;Fontanès;17
30115;Fontarèches;13
30116;Fournès;21.1
30117;Fourques;18.7
30119;Fressac;17.9
30120;Gagnières;13.4
30121;Gailhan;20.8
30122;Gajan;16.6
30123;Gallargues-le-Montueux;21.4
30124;Le Garn;13.1
30125;Garons;19.2
30126;Garrigues-Sainte-Eulalie;15.3
30127;Gaujac;18.6
30128;Générac;19
30129;Générargues;12.4
30130;Génolhac;12.7
30131;Goudargues;16
30132;La Grand-Combe;16.5
30133;Le Grau-du-Roi;12
30134;Issirac;20.3
30135;Jonquières-Saint-Vincent;18.1
30136;Junas;18.2
30137;Lamelouze;15.9
30138;Langlade;16.4
30139;Lanuéjols;12.9
30140;Lasalle;15.8
30141;Laudun-l'Ardoise;20.3
30142;Laval-Pradel;17.1
30143;Laval-Saint-Roman;14.3
30144;Lecques;22.3
30145;Lédenon;19.2
30146;Lédignan;16
30147;Lézan;18.3
30148;Liouc;20.4
30149;Lirac;18.9
30150;Logrian-Florian;10.2
30151;Lussan;15.7
30152;Les Mages;16
30153;Malons-et-Elze;20
30154;Mandagout;15.1
30155;Manduel;17.9
30156;Marguerittes;16.2
30158;Martignargues;15.9
30159;Le Martinet;14.6
30160;Maruéjols-lès-Gardon;19.2
30161;Massanes;18.6
30162;Massillargues-Attuech;13.3
30163;Mauressargues;21.8
30164;Méjannes-le-Clap;15.6
30165;Méjannes-lès-Alès;19
30166;Meynes;19.3
30167;Meyrannes;13.9
30168;Mialet;14
30169;Milhaud;16.4
30170;Molières-Cavaillac;12.1
30171;Molières-sur-Cèze;13.1
30172;Monoblet;18.4
30173;Mons;19.5
30174;Montaren-et-Saint-Médiers;13.3
30175;Montclus;18.6
30176;Montdardier;12.7
30177;Monteils;20.6
30178;Montfaucon;19.7
30179;Montfrin;16.4
30180;Montignargues;17.9
30181;Montmirat;24.5
30182;Montpezat;18.7
30183;Moulézan;22.9
30184;Moussac;18.1
30185;Mus;19.1
30186;Nages-et-Solorgues;17.8
30187;Navacelles;12.8
30188;Ners;16.2
30189;Nîmes;17.1
30191;Orsan;17.8
30192;Orthoux-Sérignac-Quilhan;15.9
30193;Parignargues;17
30194;Peyremale;14.4
30195;Peyrolles;18.2
30196;Le Pin;22.2
30197;Les Plans;17.3
30198;Les Plantiers;13.4
30199;Pommiers;10.9
30200;Pompignan;18.8
30201;Ponteils-et-Brésis;14.2
30202;Pont-Saint-Esprit;15.5
30203;Portes;15.5
30204;Potelières;17
30205;Pougnadoresse;15
30206;Poulx;15.2
30207;Pouzilhac;23
30208;Puechredon;31.8
30209;Pujaut;15.4
30210;Quissac;17.7
30211;Redessan;19.6
30212;Remoulins;18.4
30213;Revens;0
30214;Ribaute-les-Tavernes;18.1
30215;Rivières;13.3
30216;Robiac-Rochessadoule;13.3
30217;Rochefort-du-Gard;18.5
30218;Rochegude;16.6
30219;Rogues;5.6
30220;Roquedur;22
30221;Roquemaure;20.1
30222;La Roque-sur-Cèze;10.2
30223;Rousson;18.7
30224;La Rouvière;20.7
30225;Sabran;14.5
30226;Saint-Alexandre;18.2
30227;Saint-Ambroix;13.9
30228;Sainte-Anastasie;17.6
30229;Saint-André-de-Majencoules;16.3
30230;Saint-André-de-Roquepertuis;13.7
30231;Saint-André-de-Valborgne;14.6
30232;Saint-André-d'Olérargues;16.7
30233;Saint-Bauzély;23.6
30234;Saint-Bénézet;19
30235;Saint-Bonnet-du-Gard;21.2
30236;Saint-Bonnet-de-Salendrinque;16.7
30237;Saint-Brès;16
30238;Saint-Bresson;16.7
30239;Sainte-Cécile-d'Andorge;16.9
30240;Saint-Césaire-de-Gauzignan;23.8
30241;Saint-Chaptes;19.5
30242;Saint-Christol-de-Rodières;20
30243;Saint-Christol-lez-Alès;14.6
30244;Saint-Clément;19.5
30245;Saint-Côme-et-Maruéjols;19
30246;Sainte-Croix-de-Caderle;12.8
30247;Saint-Denis;17.7
30248;Saint-Dézéry;21.5
30249;Saint-Dionisy;20.1
30250;Saint-Étienne-de-l'Olm;19.1
30251;Saint-Étienne-des-Sorts;20.1
30252;Saint-Félix-de-Pallières;11.2
30253;Saint-Florent-sur-Auzonnet;15
30254;Saint-Geniès-de-Comolas;19.7
30255;Saint-Geniès-de-Malgoirès;19.8
30256;Saint-Gervais;20.5
30257;Saint-Gervasy;18.4
30258;Saint-Gilles;16.6
30259;Saint-Hilaire-de-Brethmas;16.1
30260;Saint-Hilaire-d'Ozilhan;23.2
30261;Saint-Hippolyte-de-Caton;10.8
30262;Saint-Hippolyte-de-Montaigu;12.6
30263;Saint-Hippolyte-du-Fort;15.3
30264;Saint-Jean-de-Ceyrargues;17.4
30265;Saint-Jean-de-Crieulon;16.6
30266;Saint-Jean-de-Maruéjols-et-Avéjan;12.8
30267;Saint-Jean-de-Serres;19.6
30268;Saint-Jean-de-Valériscle;16.5
30269;Saint-Jean-du-Gard;14.1
30270;Saint-Jean-du-Pin;16.3
30271;Saint-Julien-de-Cassagnas;20.3
30272;Saint-Julien-de-la-Nef;15
30273;Saint-Julien-de-Peyrolas;21.9
30274;Saint-Julien-les-Rosiers;17.5
30275;Saint-Just-et-Vacquières;15.2
30276;Saint-Laurent-d'Aigouze;17.8
30277;Saint-Laurent-de-Carnols;21.2
30278;Saint-Laurent-des-Arbres;22.6
30279;Saint-Laurent-la-Vernède;14.7
30280;Saint-Laurent-le-Minier;14.6
30281;Saint-Mamert-du-Gard;19.5
30282;Saint-Marcel-de-Careiret;19.1
30283;Saint-Martial;16
30284;Saint-Martin-de-Valgalgues;15.5
30285;Saint-Maurice-de-Cazevieille;21.7
30286;Saint-Maximin;18.6
30287;Saint-Michel-d'Euzet;17.3
30288;Saint-Nazaire;18.6
30289;Saint-Nazaire-des-Gardies;14.8
30290;Saint-Paulet-de-Caisson;15.8
30291;Saint-Paul-la-Coste;14.2
30292;Saint-Pons-la-Calm;18
30293;Saint-Privat-de-Champclos;13.7
30294;Saint-Privat-des-Vieux;16.2
30295;Saint-Quentin-la-Poterie;14.5
30296;Saint-Roman-de-Codières;13.7
30297;Saint-Sauveur-Camprieu;11.2
30298;Saint-Sébastien-d'Aigrefeuille;13.5
30299;Saint-Siffret;12.2
30300;Saint-Théodorit;18.9
30301;Saint-Victor-des-Oules;20.3
30302;Saint-Victor-la-Coste;17.9
30303;Saint-Victor-de-Malcap;16.4
30304;Salazac;19.6
30305;Salindres;17.5
30306;Salinelles;20.4
30307;Les Salles-du-Gardon;13.2
30308;Sanilhac-Sagriès;14.6
30309;Sardan;17.8
30310;Saumane;18.2
30311;Sauve;17.1
30312;Sauveterre;20.4
30313;Sauzet;22
30314;Savignargues;17
30315;Saze;19.3
30316;Sénéchas;8.7
30317;Sernhac;21.6
30318;Servas;18.8
30319;Serviers-et-Labaume;20.4
30320;Seynes;14.9
30321;Sommières;18.5
30322;Soudorgues;14.5
30323;Soustelle;12.4
30324;Souvignargues;19.3
30325;Sumène;15.7
30326;Tavel;22
30327;Tharaux;8.9
30328;Théziers;19.4
30329;Thoiras;17.1
30330;Tornac;14.9
30331;Tresques;13.9
30332;Trèves;16.8
30333;Uchaud;19.4
30334;Uzès;13.3
30335;Vabres;15.4
30336;Vallabrègues;16.7
30337;Vallabrix;20.9
30338;Vallérargues;19.1
30339;Val-d'Aigoual;15
30340;Valliguières;22.9
30341;Vauvert;17.8
30342;Vénéjan;17.5
30343;Verfeuil;18.8
30344;Vergèze;20.3
30345;La Vernarède;11.6
30346;Vers-Pont-du-Gard;18
30347;Vestric-et-Candiac;20.4
30348;Vézénobres;17.3
30349;Vic-le-Fesq;24
30350;Le Vigan;13
30351;Villeneuve-lès-Avignon;15.1
30352;Villevieille;14.5
30353;Vissec;20.9
30354;Montagnac;24
30355;Saint-Paul-les-Fonts;21.8
30356;Rodilhan;16.7
31001;Agassac;16.5
31002;Aignes;18.3
31003;Aigrefeuille;19
31004;Ayguesvives;22.1
31005;Alan;16.4
31006;Albiac;20.8
31007;Ambax;6
31008;Anan;16.3
31009;Antichan-de-Frontignes;9.2
31010;Antignac;12.2
31011;Arbas;16.9
31012;Arbon;11.3
31013;Ardiège;19.4
31014;Arguenos;8.1
31015;Argut-Dessous;13.6
31017;Arlos;17.6
31018;Arnaud-Guilhem;16.6
31019;Artigue;21.9
31020;Aspet;15.5
31021;Aspret-Sarrat;12.9
31022;Aucamville;23.9
31023;Aulon;15.1
31024;Auragne;19.2
31025;Aureville;20.3
31026;Auriac-sur-Vendinelle;19.4
31027;Auribail;13.6
31028;Aurignac;16.2
31029;Aurin;22.4
31030;Ausseing;17.5
31031;Ausson;10.6
31032;Aussonne;23.2
31033;Auterive;19.4
31034;Auzas;17.6
31035;Auzeville-Tolosane;15
31036;Auzielle;17.4
31037;Avignonet-Lauragais;20
31038;Azas;23.6
31039;Bachas;20.9
31040;Bachos;11.4
31041;Bagiry;13.4
31042;Bagnères-de-Luchon;11.8
31043;Balesta;9.5
31044;Balma;19.2
31045;Barbazan;15.4
31046;Baren;8.3
31047;Bax;21.3
31048;Baziège;23.6
31049;Bazus;19.1
31050;Beauchalot;17.8
31051;Beaufort;22.7
31052;Beaumont-sur-Lèze;17.1
31053;Beaupuy;16.8
31054;Beauteville;19
31055;Beauville;25.3
31056;Beauzelle;19.5
31057;Belberaud;18.7
31058;Belbèze-de-Lauragais;16.4
31059;Belbèze-en-Comminges;13.9
31060;Bélesta-en-Lauragais;24.3
31061;Bellegarde-Sainte-Marie;13.3
31062;Bellesserre;22.9
31063;Benque;19
31064;Benque-Dessous-et-Dessus;14.3
31065;Bérat;23.3
31066;Bessières;22
31067;Bezins-Garraux;15.9
31068;Billière;14.8
31069;Blagnac;21.5
31070;Blajan;14.6
31071;Bois-de-la-Pierre;25.4
31072;Boissède;5.9
31073;Bondigoux;19.9
31074;Bonrepos-Riquet;21.8
31075;Bonrepos-sur-Aussonnelle;26.9
31076;Bordes-de-Rivière;15.5
31077;Le Born;21.4
31078;Boudrac;15.6
31079;Bouloc;21.1
31080;Boulogne-sur-Gesse;12.1
31081;Bourg-d'Oueil;16.7
31082;Bourg-Saint-Bernard;24.4
31083;Boussan;10.6
31084;Boussens;17.4
31085;Boutx;12
31086;Bouzin;12.5
31087;Bragayrac;22.4
31088;Brax;17.1
31089;Bretx;26.2
31090;Brignemont;18.4
31091;Bruguières;20.6
31092;Burgalays;9.2
31093;Le Burgaud;24.2
31094;Buzet-sur-Tarn;24.6
